time_s,P_ref_W
16.234,0.1172125458374746
16.235,0.11721481082661625
16.236,0.11721707500524896
16.237000000000002,0.11721933837365442
16.238,0.1172216009321144
16.239,0.11722386268091049
16.240000000000002,0.11722612362032418
16.241,0.11722838375063693
16.242,0.11723064307213005
16.243000000000002,0.11723290158508479
16.244,0.11723515928978225
16.245,0.11723741618650356
16.246,0.11723967227552963
16.247,0.11724192755714136
16.248,0.11724418203161947
16.249,0.11724643569924473
16.25,0.11724868856029771
16.251,0.1172509406150589
16.252,0.1172531918638087
16.253,0.1172554423068275
16.254,0.11725769194439545
16.255,0.11725994077679275
16.256,0.11726218880429942
16.257,0.11726443602719545
16.258,0.11726668244576069
16.259,0.11726892806027486
16.26,0.11727117287101774
16.261,0.11727341687826884
16.262,0.11727566008230773
16.263,0.1172779024834138
16.264,0.11728014408186635
16.265,0.11728238487794461
16.266000000000002,0.11728462487192776
16.267,0.11728686406409478
16.268,0.11728910245472465
16.269000000000002,0.11729134004409628
16.27,0.11729357683248837
16.271,0.1172958128201797
16.272000000000002,0.11729804800744877
16.273,0.11730028239457413
16.274,0.11730251598183415
16.275,0.11730474876950718
16.276,0.11730698075787145
16.277,0.11730921194720512
16.278,0.11731144233778618
16.279,0.11731367192989262
16.28,0.11731590072380228
16.281,0.117318128719793
16.282,0.11732035591814241
16.283,0.11732258231912811
16.284,0.11732480792302762
16.285,0.11732703273011832
16.286,0.11732925674067757
16.287,0.11733147995498258
16.288,0.11733370237331048
16.289,0.11733592399593837
16.29,0.11733814482314314
16.291,0.11734036485520175
16.292,0.11734258409239086
16.293,0.11734480253498727
16.294,0.11734702018326751
16.295,0.11734923703750813
16.296,0.11735145309798553
16.297,0.11735366836497603
16.298000000000002,0.11735588283875588
16.299,0.11735809651960123
16.3,0.11736030940778812
16.301000000000002,0.11736252150359254
16.302,0.11736473280729035
16.303,0.11736694331915735
16.304000000000002,0.11736915303946922
16.305,0.11737136196850155
16.306,0.1173735701065299
16.307,0.11737577745382968
16.308,0.11737798401067623
16.309,0.11738018977734478
16.31,0.1173823947541105
16.311,0.11738459894124845
16.312,0.11738680233903359
16.313,0.11738900494774085
16.314,0.11739120676764499
16.315,0.11739340779902076
16.316,0.11739560804214272
16.317,0.11739780749728541
16.318,0.11740000616472332
16.319,0.11740220404473076
16.32,0.11740440113758197
16.321,0.11740659744355113
16.322,0.11740879296291235
16.323,0.1174109876959396
16.324,0.11741318164290676
16.325,0.11741537480408765
16.326,0.117417567179756
16.327,0.11741975877018544
16.328,0.11742194957564953
16.329,0.1174241395964217
16.330000000000002,0.11742632883277529
16.331,0.1174285172849836
16.332,0.11743070495331984
16.333000000000002,0.11743289183805704
16.334,0.11743507793946827
16.335,0.11743726325782641
16.336000000000002,0.11743944779340429
16.337,0.11744163154647465
16.338,0.11744381451731013
16.339,0.11744599670618333
16.34,0.11744817811336668
16.341,0.11745035873913254
16.342,0.11745253858375326
16.343,0.11745471764750098
16.344,0.11745689593064784
16.345,0.1174590734334659
16.346,0.11746125015622706
16.347,0.11746342609920316
16.348,0.11746560126266596
16.349,0.11746777564688714
16.35,0.11746994925213824
16.351,0.11747212207869083
16.352,0.11747429412681623
16.353,0.1174764653967858
16.354,0.11747863588887074
16.355,0.11748080560334218
16.356,0.11748297454047121
16.357,0.11748514270052872
16.358,0.11748731008378563
16.359,0.1174894766905127
16.36,0.11749164252098063
16.361,0.11749380757546
16.362000000000002,0.11749597185422136
16.363,0.11749813535753507
16.364,0.11750029808567156
16.365000000000002,0.11750246003890101
16.366,0.11750462121749357
16.367,0.11750678162171935
16.368000000000002,0.11750894125184833
16.369,0.11751110010815033
16.37,0.11751325819089528
16.371,0.11751541550035279
16.372,0.11751757203679257
16.373,0.11751972780048409
16.374,0.11752188279169683
16.375,0.11752403701070015
16.376,0.11752619045776334
16.377,0.11752834313315555
16.378,0.11753049503714592
16.379,0.11753264617000345
16.38,0.11753479653199701
16.381,0.1175369461233955
16.382,0.11753909494446767
16.383,0.1175412429954821
16.384,0.11754339027670745
16.385,0.11754553678841212
16.386,0.11754768253086453
16.387,0.11754982750433303
16.388,0.11755197170908577
16.389,0.11755411514539094
16.39,0.11755625781351654
16.391000000000002,0.11755839971373053
16.392,0.11756054084630076
16.393,0.11756268121149505
16.394000000000002,0.11756482080958106
16.395,0.11756695964082638
16.396,0.11756909770549855
16.397000000000002,0.11757123500386497
16.398,0.11757337153619299
16.399,0.11757550730274986
16.4,0.11757764230380277
16.401,0.11757977653961874
16.402,0.11758191001046482
16.403,0.11758404271660784
16.404,0.11758617465831464
16.405,0.11758830583585199
16.406,0.11759043624948644
16.407,0.11759256589948461
16.408,0.11759469478611292
16.409,0.11759682290963777
16.41,0.11759895027032542
16.411,0.11760107686844212
16.412,0.1176032027042539
16.413,0.11760532777802687
16.414,0.11760745209002692
16.415,0.11760957564051988
16.416,0.11761169842977157
16.417,0.11761382045804762
16.418,0.11761594172561361
16.419,0.11761806223273508
16.42,0.11762018197967741
16.421,0.11762230096670595
16.422,0.11762441919408592
16.423000000000002,0.1176265366620825
16.424,0.1176286533709607
16.425,0.11763076932098555
16.426000000000002,0.1176328845124219
16.427,0.11763499894553461
16.428,0.1176371126205883
16.429000000000002,0.11763922553784771
16.43,0.11764133769757729
16.431,0.11764344910004157
16.432,0.11764555974550481
16.433,0.11764766963423144
16.434,0.11764977876648555
